Date,Strategy
2021-03-11,2.421152370248951
2021-03-12,2.395001554271464
2021-03-15,2.411411584953203
2021-03-16,2.4074435991171548
2021-03-17,2.415970706645962
2021-03-18,2.3603515133766604
2021-03-19,2.3739797037381765
2021-03-22,2.391104500257148
2021-03-23,2.3618047913569282
2021-03-24,2.336300769204528
2021-03-25,2.3491981358140177
2021-03-26,2.387344875595133
2021-03-29,2.3658831160552256
2021-03-30,2.373712177433886
2021-03-31,2.386844592085263
2021-04-01,2.4295331631107593
2021-04-05,2.4529832695287106
2021-04-06,2.4554586306778776
2021-04-07,2.4421445700297086
2021-04-08,2.4662512128181002
2021-04-09,2.4683040992482614
2021-04-12,2.459934298885793
2021-04-13,2.478591222541186
2021-04-14,2.475138510751968
2021-04-15,2.511992341431705
2021-04-16,2.511331851555593
2021-04-19,2.4934601269399597
2021-04-20,2.466599208792935
2021-04-21,2.498144570226788
2021-04-22,2.48526061986188
2021-04-23,2.516541414047906
2021-04-26,2.5241106121026653
2021-04-27,2.5119582394925812
2021-04-28,2.516423379201492
2021-04-29,2.51737308674586
2021-04-30,2.4924942397086447
2021-05-03,2.503869842923783
2021-05-04,2.4771968366614785
2021-05-05,2.488043846826144
2021-05-06,2.5087441800926444
2021-05-07,2.5314828454223464
2021-05-10,2.4850756402563063
2021-05-11,2.4614392146839883
2021-05-12,2.3948839935646156
2021-05-13,2.4197748879418497
2021-05-14,2.473523954276974
2021-05-17,2.4662933687015007
2021-05-18,2.4585399871442637
2021-05-19,2.4447634421964946
2021-05-20,2.482552311654961
2021-05-21,2.4788389051218327
2021-05-24,2.5060533628059485
2021-05-25,2.5139753095059785
2021-05-26,2.524411217242111
2021-05-27,2.5234227725903646
2021-05-28,2.5301731891088104
2021-06-01,2.5435903317412323
2021-06-02,2.551360937420267
2021-06-03,2.5280825848211808
2021-06-04,2.565160689162301
2021-06-07,2.5683131450875707
2021-06-08,2.5769703941396305
2021-06-09,2.5781440358331253
2021-06-10,2.59556635871589
2021-06-11,2.6018315210530205
2021-06-14,2.601497702043057
2021-06-15,2.594424818903963
2021-06-16,2.5747905901472
2021-06-17,2.585836813134237
2021-06-18,2.5617598042983403
2021-06-21,2.5792652419574558
2021-06-22,2.5893360796527403
2021-06-23,2.585613189810942
2021-06-24,2.6105659296747885
2021-06-25,2.6110078346128844
2021-06-28,2.6197519474698834
2021-06-29,2.6217078314120292
2021-06-30,2.6168450035460302
2021-07-01,2.622375601957675
2021-07-02,2.6362117743385443
2021-07-06,2.6275843801737513
2021-07-07,2.637361196226066
2021-07-08,2.609529420670198
2021-07-09,2.6357278466077987
2021-07-12,2.6421429500010887
2021-07-13,2.6224650226453377
2021-07-14,2.631594997689072
2021-07-15,2.62672113360801
2021-07-16,2.602245838572754
2021-07-19,2.5810572334853292
2021-07-20,2.6080009990162236
2021-07-21,2.626414381976532
2021-07-22,2.6343875635837066
2021-07-23,2.6416091785614806
2021-07-26,2.6321488521711705
2021-07-27,2.6157971769091968
2021-07-28,2.6412714759730864
2021-07-29,2.6490738568787404
2021-07-30,2.63572452724283
2021-08-02,2.6453726455348705
2021-08-03,2.659532871453689
2021-08-04,2.656773887590599
2021-08-05,2.662063611816608
2021-08-06,2.640535446734724
2021-08-09,2.6346796940277404
2021-08-10,2.631059035166136
2021-08-11,2.638656214249657
2021-08-12,2.636717282748711
2021-08-13,2.6520487540371143
2021-08-16,2.645577054131042
2021-08-17,2.6199069429142288
2021-08-18,2.60840874564626
2021-08-19,2.6005210840326325
2021-08-20,2.615206486424378
2021-08-23,2.6427100109151715
2021-08-24,2.654074729051487
2021-08-25,2.650767844914317
2021-08-26,2.6361660653372057
2021-08-27,2.671356148576426
2021-08-30,2.680859833262729
2021-08-31,2.681725104438116
2021-09-01,2.6970574578866064
2021-09-02,2.7026428759085923
2021-09-03,2.6999957797245147
2021-09-07,2.6929675221877187
2021-09-08,2.687122958610125
2021-09-09,2.691613168571381
2021-09-10,2.6773190400100177
2021-09-13,2.6863773988029473
2021-09-14,2.682935541302885
2021-09-15,2.6901895034115264
2021-09-16,2.684155171073359
2021-09-17,2.6670486046172073
2021-09-20,2.640580186028815
2021-09-21,2.6457411226396874
2021-09-22,2.665171555410736
2021-09-23,2.670868020352718
2021-09-24,2.6602399814909763
2021-09-27,2.658977201966787
2021-09-28,2.6115987519679535
2021-09-29,2.608617149096402
2021-09-30,2.598886589988566
2021-10-01,2.6175845493194965
2021-10-04,2.590356137068626
2021-10-05,2.598650172728759
2021-10-06,2.6005026925543966
2021-10-07,2.611336541116105
2021-10-08,2.60077376584842
2021-10-11,2.5885119412709696
2021-10-12,2.598341176511162
2021-10-13,2.6201305950987086
2021-10-14,2.649573623935948
2021-10-15,2.6561078464074312
2021-10-18,2.6603564534803796
2021-10-19,2.6633528278765146
2021-10-20,2.662585587690121
2021-10-21,2.6609360380497176
2021-10-22,2.6664722496942193
2021-10-25,2.675631801074177
2021-10-26,2.682769827636067
2021-10-27,2.6870503543453026
2021-10-28,2.7024318231115254
2021-10-29,2.7001235741057656
2021-11-01,2.7093794451070066
2021-11-02,2.7149981588622962
2021-11-03,2.7249320082983326
2021-11-04,2.7390446603317855
2021-11-05,2.756956089161701
2021-11-08,2.757262946699954
2021-11-09,2.7570437725750354
2021-11-10,2.7217229270117618
2021-11-11,2.7278864855164384
2021-11-12,2.73566499504744
2021-11-15,2.721793823433797
2021-11-16,2.7235654826086004
2021-11-17,2.7236866066779912
2021-11-18,2.728456699155393
2021-11-19,2.730297747707469
2021-11-22,2.707376279604369
2021-11-23,2.6937523375360186
2021-11-24,2.70319449476127
2021-11-26,2.6731923448799724
2021-11-29,2.686526225524892
2021-11-30,2.670993181910886
2021-12-01,2.6546900925114634
2021-12-02,2.686072178608971
2021-12-03,2.6766410568067136
2021-12-06,2.686769008549091
2021-12-07,2.729603164869949
2021-12-08,2.7210934357042245
2021-12-09,2.7005415218972955
2021-12-10,2.712019297405799
2021-12-13,2.699907191114269
2021-12-14,2.6793054677567008
2021-12-15,2.7059037592425557
2021-12-16,2.682895213776738
2021-12-17,2.678083172283653
2021-12-20,2.6501726817527977
2021-12-21,2.688176223922148
2021-12-22,2.7118782877055136
2021-12-23,2.7194213736387565
2021-12-27,2.747729823838495
2021-12-28,2.739149658817991
2021-12-29,2.7272528261066427
2021-12-30,2.7343563468567433
2021-12-31,2.7267811818762033
2022-01-03,2.717314361258229
2022-01-04,2.7117053158926994
2022-01-05,2.6414183751313005
2022-01-06,2.6396985198181477
2022-01-07,2.6215250687063114
2022-01-10,2.6117509977003466
2022-01-11,2.652911502033368
2022-01-12,2.6632402059362255
2022-01-13,2.632183266208655
2022-01-14,2.6189487343973172
2022-01-18,2.543899446452142
2022-01-19,2.5279022385713756
2022-01-20,2.504192446270873
2022-01-21,2.4648090237637734
2022-01-24,2.4628061109016284
2022-01-25,2.4272275749681222
2022-01-26,2.400429850285545
2022-01-27,2.3860754205266628
2022-01-28,2.432368878969536
2022-01-31,2.4918472423916698
2022-02-01,2.513130368785229
2022-02-02,2.5445735919211585
2022-02-03,2.426562466080649
2022-02-04,2.432372252916097
2022-02-07,2.42555043489786
2022-02-08,2.4582677433027027
2022-02-09,2.5342969329190113
2022-02-10,2.436084256377664
2022-02-11,2.3659562320366274
2022-02-14,2.3369792261774553
2022-02-15,2.4071122440135104
2022-02-16,2.419103847474988
2022-02-17,2.329744680584936
2022-02-18,2.3068510477553352
2022-02-22,2.2595408508655868
2022-02-23,2.1769853948431686
2022-02-24,2.2270210112903124
2022-02-25,2.318138013698478
2022-02-28,2.3180657769505286
2022-03-01,2.2557521760202524
2022-03-02,2.296397057985546
2022-03-03,2.2633646347576724
2022-03-04,2.2144803041681547
2022-03-07,2.0776761034801075
2022-03-08,2.059366834174605
2022-03-09,2.171514426366365
2022-03-10,2.1279964960698474
2022-03-11,2.0748761532202273
2022-03-14,2.023781418271853
2022-03-15,2.1001029856623297
2022-03-16,2.2257836478960815
2022-03-17,2.276731215573172
2022-03-18,2.332877814656906
2022-03-21,2.2960404222577657
2022-03-22,2.3398114155398306
2022-03-23,2.296035016364427
2022-03-24,2.3514460145841376
2022-03-25,2.348234677995676
2022-03-28,2.3801608496200872
2022-03-29,2.4619531689814487
2022-03-30,2.4338931865974733
2022-03-31,2.3679020135199997
2022-04-01,2.3932844550827843
2022-04-04,2.4336062517824546
2022-04-05,2.3407617745594
2022-04-06,2.2793321020902635
2022-04-07,2.279471499617107
2022-04-08,2.248121812899068
2022-04-11,2.1753615225475547
2022-04-12,2.1623735014074277
2022-04-13,2.2178461646061423
2022-04-14,2.152336178825147
2022-04-18,2.1375274738030354
2022-04-19,2.177554907535472
2022-04-20,2.1858266994560562
2022-04-21,2.115283121771475
2022-04-22,2.032293483631102
2022-04-25,2.060737613742207
2022-04-26,1.9627588356450207
2022-04-27,1.9561406537917976
2022-04-28,2.0347075223617512
2022-04-29,1.9211622568363278
2022-05-02,1.931736298368517
2022-05-03,1.954172744148032
2022-05-04,2.04850863920553
2022-05-05,1.8972489448820888
2022-05-06,1.8555833286572114
2022-05-09,1.7595993173761424
2022-05-10,1.781757524892637
2022-05-11,1.7404873087049666
2022-05-12,1.7387911811722487
2022-05-13,1.8110148146003737
2022-05-16,1.7970454414465742
2022-05-17,1.854386315585287
2022-05-18,1.7530345300875416
2022-05-19,1.7539417397020653
2022-05-20,1.7629732392795368
2022-05-23,1.8012101317332583
2022-05-24,1.7850079151823053
2022-05-25,1.8202422460592493
2022-05-26,1.8774314953388667
2022-05-27,1.952984895155717
2022-05-31,1.9253485707845281
2022-06-01,1.895601380408326
2022-06-02,1.9625871585201364
2022-06-03,1.9043191734828158
2022-06-06,1.9033005230944815
2022-06-07,1.9366394155040734
2022-06-08,1.8977042854563095
2022-06-09,1.822329889978663
2022-06-10,1.730685757195238
2022-06-13,1.5941563432192134
2022-06-14,1.5812817152812584
2022-06-15,1.641816942355102
2022-06-16,1.5558367028287783
2022-06-17,1.568506583383602
2022-06-21,1.6116428967079837
2022-06-22,1.6152050746801596
2022-06-23,1.6453262574025864
2022-06-24,1.724404072069556
2022-06-27,1.7051745365428668
2022-06-28,1.6541283514612712
2022-06-29,1.6570464078268483
2022-06-30,1.6394658809411173
2022-07-01,1.6696860201515322
2022-07-05,1.6754269542161733
2022-07-06,1.6719173433420815
2022-07-07,1.7169240553524185
2022-07-08,1.7129631904781564
2022-07-11,1.6745299969859155
2022-07-12,1.6602201658651692
2022-07-13,1.661380192949444
2022-07-14,1.6427449681203437
2022-07-15,1.695883901336041
2022-07-18,1.6760474649107229
2022-07-19,1.75195756028191
2022-07-20,1.7705937841566668
2022-07-21,1.8164705761029003
2022-07-22,1.7964120420825087
2022-07-25,1.7907383631067852
2022-07-26,1.7527419961361135
2022-07-27,1.8363682967184014
2022-07-28,1.8745405234281565
2022-07-29,1.9154746388268649
2022-08-01,1.9207645685821928
2022-08-02,1.8829886577263895
2022-08-03,1.9451003165846625
2022-08-04,1.9528204308570378
2022-08-05,1.923561453015003
2022-08-08,1.9337968618217998
2022-08-09,1.9065968540397054
2022-08-10,1.9829649720009093
2022-08-11,1.9639694490758846
2022-08-12,2.02626255816892
2022-08-15,2.033595986092542
2022-08-16,2.0318910771564025
2022-08-17,1.9900111692804814
2022-08-18,1.9973083775719458
2022-08-19,1.9309455467268175
2022-08-22,1.8606487787321089
2022-08-23,1.8580711462533677
2022-08-24,1.8623323442761086
2022-08-25,1.9193735094297082
2022-08-26,1.8166086793159657
2022-08-29,1.7885671671062107
2022-08-30,1.7600079681291818
2022-08-31,1.732067585133177
2022-09-01,1.7134861745917263
2022-09-02,1.6877527665797032
2022-09-06,1.655839354232904
2022-09-07,1.7136891746185148
2022-09-08,1.7212518924771576
2022-09-09,1.7772994761954966
2022-09-12,1.8071383639232883
2022-09-13,1.677680562675737
2022-09-14,1.6949332274533588
2022-09-15,1.6598186917673527
2022-09-16,1.635114771695068
2022-09-19,1.6544601406535024
2022-09-20,1.6141802198309119
2022-09-21,1.5794732174101174
2022-09-22,1.5385867163873477
2022-09-23,1.486740821781061
2022-09-26,1.4473895888096846
2022-09-27,1.427182006759233
2022-09-28,1.4961605420623407
2022-09-29,1.4393178387659158
2022-09-30,1.4073058367214242
2022-10-03,1.475297099836161
2022-10-04,1.5571486515385886
2022-10-05,1.5398503751287085
2022-10-06,1.5115102679994288
2022-10-07,1.4355656489912436
2022-10-10,1.4080100943553542
2022-10-11,1.387883917461672
2022-10-12,1.3835656929680682
2022-10-13,1.4327082119893688
2022-10-14,1.372266195258147
2022-10-17,1.4352649932748414
2022-10-18,1.4604003588495877
2022-10-19,1.4264144464852766
2022-10-20,1.4033277985094161
2022-10-21,1.449558459713747
2022-10-24,1.4603283673156329
2022-10-25,1.5207885379028032
2022-10-26,1.5152704159019963
2022-10-27,1.49946588389654
2022-10-28,1.54885515899259
2022-10-31,1.5246748209909777
2022-11-01,1.528224170651254
2022-11-02,1.4624502974638405
2022-11-03,1.433326665707747
2022-11-04,1.4790273413355877
2022-11-07,1.4919017945526132
2022-11-08,1.5130617307219798
2022-11-09,1.4630186806612882
2022-11-10,1.6323867777600176
2022-11-11,1.6715558726762478
2022-11-14,1.6430158270364341
2022-11-15,1.6861777813613021
2022-11-16,1.6726966104137264
2022-11-17,1.6584782588242297
2022-11-18,1.6629685543556818
2022-11-21,1.6451655329240158
2022-11-22,1.6890324571355575
2022-11-23,1.7225376632642702
2022-11-25,1.720073947442068
2022-11-28,1.6751931482316265
2022-11-29,1.667015540422105
2022-11-30,1.7618414415571315
2022-12-01,1.7854278130059211
2022-12-02,1.791923685092705
2022-12-05,1.7314397906400811
2022-12-06,1.7007222909646083
2022-12-07,1.7094085984400018
2022-12-08,1.729402266534971
2022-12-09,1.6992243263396578
2022-12-12,1.727273534810716
2022-12-13,1.7633525469228246
2022-12-14,1.7508481364115187
2022-12-15,1.6775035292989735
2022-12-16,1.646385644659328
2022-12-19,1.6115911578995668
2022-12-20,1.6029225867844967
2022-12-21,1.6434747729013022
2022-12-22,1.6034302861581318
2022-12-23,1.6069953459461213
2022-12-27,1.5806140076461506
2022-12-28,1.5448695853765084
2022-12-29,1.6016116446715816
2022-12-30,1.583297340598179
2023-01-03,1.588556821765003
2023-01-04,1.6224191500848906
2023-01-05,1.5949674295570744
2023-01-06,1.6700118584838628
2023-01-09,1.6830356650016436
2023-01-10,1.695753866285609
2023-01-11,1.7375881777283197
2023-01-12,1.7767183554805612
2023-01-13,1.7866104164313594
2023-01-17,1.7827214253732702
2023-01-18,1.7682292518990637
2023-01-19,1.7484482545253937
2023-01-20,1.7867355575730588
2023-01-23,1.8169484435295589
2023-01-24,1.8215651016813628
2023-01-25,1.827346328766145
2023-01-26,1.852224255489009
2023-01-27,1.8590167889082905
2023-01-30,1.8161798266386622
2023-01-31,1.8609212302378173
2023-02-01,1.9120645098596343
2023-02-02,1.949733218017328
2023-02-03,1.9083510625462285
2023-02-06,1.8797576051363514
2023-02-07,1.9020886902278802
2023-02-08,1.8797349525066942
2023-02-09,1.8601012529090015
2023-02-10,1.8441150065023935
2023-02-13,1.874587724124466
2023-02-14,1.8778729903982445
2023-02-15,1.8781338554340932
2023-02-16,1.8453405299511627
2023-02-17,1.84201419242089
2023-02-21,1.7868755128830454
2023-02-22,1.788771315005072
2023-02-23,1.8094805672693823
2023-02-24,1.7697428123219705
2023-02-27,1.783656355572902
2023-02-28,1.778505338246934
2023-03-01,1.772934028108395
2023-03-02,1.783996213071489
2023-03-03,1.8464103070930449
2023-03-06,1.8284459769519437
2023-03-07,1.7825604161972286
2023-03-08,1.7936106335565034
2023-03-09,1.7400620475228346
2023-03-10,1.7106804099177113
2023-03-13,1.6987318102984141
2023-03-14,1.739626685954928
2023-03-15,1.703532811120233
2023-03-16,1.7539036238838677
2023-03-17,1.7205948433866505
2023-03-20,1.7479739924985125
2023-03-21,1.7936915736459875
2023-03-22,1.7624230347758962
2023-03-23,1.7746200441650133
2023-03-24,1.7849347338326684
2023-03-27,1.7829785321078626
2023-03-28,1.7820277850631057
2023-03-29,1.8236795809980002
2023-03-30,1.8497027810623012
2023-03-31,1.8959385566415556
2023-04-03,1.909477843324479
2023-04-04,1.9055111137296157
2023-04-05,1.9004886306991222
2023-04-06,1.9059029320158594
2023-04-10,1.9025540941846109
2023-04-11,1.9059710643831256
2023-04-12,1.900370326847848
2023-04-13,1.916954242706703
2023-04-14,1.9077770898205695
2023-04-17,1.9066860821580414
2023-04-18,1.909520603915269
2023-04-19,1.9035522766646866
2023-04-20,1.9027257852842072
2023-04-21,1.9012246236127501
2023-04-24,1.905206077473532
2023-04-25,1.8882153048038786
2023-04-26,1.883426022282551
2023-04-27,1.9002265541306937
2023-04-28,1.914062317981898
2023-05-01,1.8984292289974705
2023-05-02,1.8945712874871614
2023-05-03,1.8941609962758634
2023-05-04,1.8869382301635418
2023-05-05,1.9083885128618772
2023-05-08,1.9018765970927165
2023-05-09,1.8941874300128296
2023-05-10,1.9046487396078642
2023-05-11,1.9059676919588597
2023-05-12,1.8950520290906632
2023-05-15,1.90276118053015
2023-05-16,1.8896724552973465
2023-05-17,1.9028570082668772
2023-05-18,1.9055410336190752
2023-05-19,1.9030683619350917
2023-05-22,1.908009584294039
2023-05-23,1.8928333138631945
2023-05-24,1.877264760959116
2023-05-25,1.8808771970292015
2023-05-26,1.9056181990663457
2023-05-30,1.9054606753115706
2023-05-31,1.8979817639237173
2023-06-01,1.91841639959328
2023-06-02,1.9371546687488521
2023-06-05,1.9305469435268505
2023-06-06,1.944272410763527
2023-06-07,1.930427094948993
2023-06-08,1.9463599586348015
2023-06-09,1.9453670895364679
2023-06-12,1.9576522601794575
2023-06-13,1.9652271735890274
2023-06-14,1.9722890740734842
2023-06-15,1.9941854855321577
2023-06-16,1.9860905846857029
2023-06-20,1.9766083200940825
2023-06-21,1.9700600586718904
2023-06-22,1.9638493647753947
2023-06-23,1.9504763666747431
2023-06-26,1.9482688918846238
2023-06-27,1.9635838453421268
2023-06-28,1.966992582506345
2023-06-29,1.9595254697122644
2023-06-30,1.9812031165459008
2023-07-03,1.9826395255246694
2023-07-05,1.9697662467121737
2023-07-06,1.9442432347121992
2023-07-07,1.9479767746847336
2023-07-10,1.9558473249367139
2023-07-11,1.969432345530981
2023-07-12,1.9948043393567505
2023-07-13,2.0166144212178714
2023-07-14,2.0061811472135664
2023-07-17,2.0123658766377894
2023-07-18,2.0214247049009946
2023-07-19,2.0276667040133094
2023-07-20,2.008951085083084
2023-07-21,2.008768174880706
2023-07-24,2.012344047136772
2023-07-25,2.0159813493364487
2023-07-26,2.0216085032846522
2023-07-27,2.0020203098967038
2023-07-28,2.024386904155188
2023-07-31,2.0295676904629754
2023-08-01,2.010984137995285
2023-08-02,1.9692811620527828
2023-08-03,1.9569070081401723
2023-08-04,1.9618140300549411
2023-08-07,1.9693044711501015
2023-08-08,1.9598795943955252
2023-08-09,1.952354217661241
2023-08-10,1.9470337180470256
2023-08-11,1.9350959452778418
2023-08-14,1.9372957021379305
2023-08-15,1.9105989573830697
2023-08-16,1.8893101082135084
2023-08-17,1.8738858290233404
2023-08-18,1.8755681515487546
2023-08-21,1.8805602169871618
2023-08-22,1.8794452851567964
2023-08-23,1.914970907034632
2023-08-24,1.8862303608010382
2023-08-25,1.8978193827046814
2023-08-28,1.9154678768210323
2023-08-29,1.9500604271804851
2023-08-30,1.9531741391454374
2023-08-31,1.9488927136248446
2023-09-01,1.9498095850848647
2023-09-05,1.9311160338137006
2023-09-06,1.9233253808622466
2023-09-07,1.916290950327616
2023-09-08,1.917895524226832
2023-09-11,1.927801136629896
2023-09-12,1.9218217965727353
2023-09-13,1.9210151585361102
2023-09-14,1.9336034378511335
2023-09-15,1.9179266478095942
2023-09-18,1.917309167144179
2023-09-19,1.9104833740218814
2023-09-20,1.8997254657930125
2023-09-21,1.864938407415821
2023-09-22,1.8710939945633296
2023-09-25,1.8628828963564612
2023-09-26,1.840963376256456
2023-09-27,1.8408689852929563
2023-09-28,1.8519156455314136
2023-09-29,1.848328173607831
2023-10-02,1.8321188205370889
2023-10-03,1.7835161985095125
2023-10-04,1.8076342238024192
2023-10-05,1.8071366064364935
2023-10-06,1.8374401963823406
2023-10-09,1.8586964911369055
2023-10-10,1.8791488077744463
2023-10-11,1.8988636187742356
2023-10-12,1.8669088334525672
2023-10-13,1.8523704328324402
2023-10-16,1.874246389573091
2023-10-17,1.8683852696509835
2023-10-18,1.8236188978198267
2023-10-19,1.7910220908270629
2023-10-20,1.7611976468566746
2023-10-23,1.7650808950743586
2023-10-24,1.7918684061202528
2023-10-25,1.7407871031866013
2023-10-26,1.7186410230062825
2023-10-27,1.7116485262533234
2023-10-30,1.7367364620519823
2023-10-31,1.7469242760245183
2023-11-01,1.7868135245042636
2023-11-02,1.847056623683735
2023-11-03,1.8849992082942628
2023-11-06,1.8832375530165013
2023-11-07,1.8973933973458514
2023-11-08,1.8998060214992796
2023-11-09,1.868672473084942
2023-11-10,1.9128049750955662
2023-11-13,1.9095992222788614
2023-11-14,1.9903404607306319
2023-11-15,1.9898486710448953
2023-11-16,1.991315258194689
2023-11-17,2.004061050760148
2023-11-20,2.032776493175686
2023-11-21,2.018503608923684
2023-11-22,2.0313180360322445
2023-11-24,2.0301807472152986
2023-11-27,2.03202128861294
2023-11-28,2.0389451497642654
2023-11-29,2.0449136814773
2023-11-30,2.0435156645386985
2023-12-01,2.075840848758341
2023-12-04,2.0637098021344378
2023-12-05,2.06694513606367
2023-12-06,2.06896595394487
2023-12-07,2.0796994394847763
2023-12-08,2.0795187504445956
2023-12-11,2.086293484290684
2023-12-12,2.094315678953062
2023-12-13,2.13374337451289
2023-12-14,2.1608718771164903
2023-12-15,2.1534986520797648
2023-12-18,2.154453898610707
2023-12-19,2.1712614471979603
2023-12-20,2.149168847475862
2023-12-21,2.1714873668680457
2023-12-22,2.1716152904633543
2023-12-26,2.184614495565302
2023-12-27,2.2001282493135172
2023-12-28,2.1977974461169336
2023-12-29,2.187361478443932
2024-01-02,2.165048493482411
2024-01-03,2.1475949120760243
2024-01-04,2.1374262546776426
2024-01-05,2.134316242768538
2024-01-08,2.161873723822714
2024-01-09,2.1508708723757533
2024-01-10,2.1555101485672377
2024-01-11,2.159923406186648
2024-01-12,2.1633613836297956
2024-01-16,2.135058693452886
2024-01-17,2.119424181186757
2024-01-18,2.1317519378734833
2024-01-19,2.1510302743058274
2024-01-22,2.1579992833011445
2024-01-23,2.1579869250336086
2024-01-24,2.162763973739076
2024-01-25,2.1736067447025103
2024-01-26,2.1712766659068166
2024-01-29,2.189209352237194
2024-01-30,2.1855024974127533
2024-01-31,2.1666990041103835
2024-02-01,2.1946162951622132
2024-02-02,2.189378733374774
2024-02-05,2.1726654764753115
2024-02-06,2.19072673261446
2024-02-07,2.1950113355855443
2024-02-08,2.192189533899903
2024-02-09,2.20323577543646
2024-02-12,2.2091916805400853
2024-02-13,2.165879879597507
2024-02-14,2.1914205001902456
2024-02-15,2.210566453551221
2024-02-16,2.201186101839837
2024-02-20,2.1973498932604816
2024-02-21,2.1931556130634733
2024-02-22,2.2243991778368333
2024-02-23,2.2296892848463816
2024-02-26,2.224550701895558
2024-02-27,2.2283916190476782
2024-02-28,2.2189299844077532
2024-02-29,2.2286440580659104
2024-03-01,2.25342521855674
2024-03-04,2.2483190112480087
2024-03-05,2.2408712450622637
2024-03-06,2.2572324039666194
2024-03-07,2.2739875512680743
2024-03-08,2.266234269146288
2024-03-11,2.2618558459551
2024-03-12,2.272162776758161
2024-03-13,2.2675249224061607
2024-03-14,2.2509409498981956
2024-03-15,2.2438278191236782
2024-03-18,2.24648240168431
2024-03-19,2.2514506867493145
2024-03-20,2.269957200026796
2024-03-21,2.276129149656219
2024-03-22,2.2744674777988747
2024-03-25,2.2692351674795037
2024-03-26,2.26807129932423
2024-03-27,2.2850299786093426
2024-03-28,2.284555771748258
2024-04-01,2.2719725587131365
2024-04-02,2.259973644678415
2024-04-03,2.2647655511212306
2024-04-04,2.2529006931100226
2024-04-05,2.2559812987897634
2024-04-08,2.260949373674327
2024-04-09,2.2701621358660633
2024-04-10,2.2369352821193442
2024-04-11,2.2452718076363953
2024-04-12,2.2230760723683343
2024-04-15,2.1991098323590434
2024-04-16,2.1870768601874606
2024-04-17,2.1858244184798985
2024-04-18,2.181373172852058
2024-04-19,2.174142419371039
2024-04-22,2.189830197709506
2024-04-23,2.20787692303555
2024-04-24,2.2041064776512367
2024-04-25,2.1960452354747733
2024-04-26,2.214349243777312
2024-04-29,2.2266263132392616
2024-04-30,2.1988257390809522
2024-05-01,2.199828998007467
2024-05-02,2.2257659689198923
2024-05-03,2.2492179479342616
2024-05-06,2.26303190102085
2024-05-07,2.2652797070315143
2024-05-08,2.260478128128711
2024-05-09,2.2708363131672598
2024-05-10,2.2681778994227653
2024-05-13,2.272356199670604
2024-05-14,2.2849760739938922
2024-05-15,2.311360539218926
2024-05-16,2.3062299963972115
2024-05-17,2.305883846283882
2024-05-20,2.3063579522493938
2024-05-21,2.3075891278785403
2024-05-22,2.3000521325396575
2024-05-23,2.2848542068283204
2024-05-24,2.297643101598917
2024-05-28,2.2901561923890252
2024-05-29,2.2664331568644647
2024-05-30,2.2721025212651043
2024-05-31,2.2814258360547575
2024-06-03,2.29479350314389
2024-06-04,2.2938464512185526
2024-06-05,2.317692358735416
2024-06-06,2.317890001690453
2024-06-07,2.2971134535428357
2024-06-10,2.298470237649865
2024-06-11,2.300659757004201
2024-06-12,2.3228925642029816
2024-06-13,2.3241799767162963
2024-06-14,2.3215447967264238
2024-06-17,2.3272588324376855
2024-06-18,2.338041370512071
2024-06-20,2.330066036467823
2024-06-21,2.3260320134346197
2024-06-24,2.3274888837467116
2024-06-25,2.331475341622692
2024-06-26,2.321417115179226
2024-06-27,2.327640694902313
2024-06-28,2.317865518359407
2024-07-01,2.310607579926935
2024-07-02,2.3299267462531397
2024-07-03,2.3597875897990765
2024-07-05,2.379600889364905
2024-07-08,2.3808890971867487
2024-07-09,2.3784297323416084
2024-07-10,2.4070796021917307
2024-07-11,2.4092741343515853
2024-07-12,2.4318302632956725
2024-07-15,2.42155876479518
2024-07-16,2.447943362209367
2024-07-17,2.407855967257279
2024-07-18,2.3792053241347295
2024-07-19,2.355924991780656
2024-07-22,2.384093151097499
2024-07-23,2.374529798829641
2024-07-24,2.313187249415531
2024-07-25,2.3056420755846747
2024-07-26,2.3404191006066837
2024-07-29,2.3375664904454974
2024-07-30,2.3286979246376007
2024-07-31,2.3822839870302297
2024-08-01,2.330280923794161
2024-08-02,2.316068740414854
2024-08-05,2.276189589369816
2024-08-06,2.276032928939212
2024-08-07,2.267336899247559
2024-08-08,2.298078150026682
2024-08-09,2.309230329243205
2024-08-12,2.31112038482876
2024-08-13,2.3412494488241116
2024-08-14,2.3451855624833335
2024-08-15,2.3660300100953418
2024-08-16,2.376014398273481
2024-08-19,2.3950869231464043
2024-08-20,2.3919941411880044
2024-08-21,2.402951876166944
2024-08-22,2.3828601377452374
2024-08-23,2.412879406574209
2024-08-26,2.403994173876429
2024-08-27,2.404466620704672
2024-08-28,2.393286685970768
2024-08-29,2.3937986244598046
2024-08-30,2.3978387828939263
2024-09-03,2.3714006280000963
2024-09-04,2.3768158676006848
2024-09-05,2.381027601330672
2024-09-06,2.3541955537583434
2024-09-09,2.3695864321459896
2024-09-10,2.374206220040251
2024-09-11,2.386939062882758
2024-09-12,2.3974907044599685
2024-09-13,2.4103450320280206
2024-09-16,2.4202479508054244
2024-09-17,2.419282161877239
2024-09-18,2.408385511671332
2024-09-19,2.4360392430945823
2024-09-20,2.428489398488718
2024-09-23,2.4310970367825497
2024-09-24,2.4472090772244086
2024-09-25,2.432125538167705
2024-09-26,2.4554865929988834
