Date,SPY
2017-07-11,1.4203495750553154
2017-07-12,1.4310232288933784
2017-07-13,1.4334274432532286
2017-07-14,1.4401130666967283
2017-07-17,1.4399373254075123
2017-07-18,1.440699415611707
2017-07-19,1.4484996329958186
2017-07-20,1.4491448006107324
2017-07-21,1.447854363265106
2017-07-24,1.4475027785708754
2017-07-25,1.4510213826397407
2017-07-26,1.4510800992238775
2017-07-27,1.4497310474099128
2017-07-28,1.4480304109017175
2017-07-31,1.447209399881789
2017-08-01,1.450435033724762
2017-08-02,1.4511391221554095
2017-08-03,1.448323585359207
2017-08-04,1.4509627681714026
2017-08-07,1.4536604633361379
2017-08-08,1.4500830405673375
2017-08-09,1.4500243239832007
2017-08-10,1.429557050258535
2017-08-11,1.431668090160896
2017-08-14,1.4458605522994215
2017-08-15,1.44568450466281
2017-08-16,1.4482063564225307
2017-08-17,1.4256273279849148
2017-08-18,1.423399161261676
2017-08-21,1.4245133467390942
2017-08-22,1.4394095909608717
2017-08-23,1.4342487606205525
2017-08-24,1.4309057957251048
2017-08-25,1.4342487606205525
2017-08-28,1.434307477204689
2017-08-29,1.435949499244546
2017-08-30,1.4427525558563192
2017-08-31,1.4514320923813022
2017-09-01,1.4534846199311235
2017-09-05,1.4430454239664132
2017-09-06,1.4479716943175813
2017-09-07,1.4477959530283653
2017-09-08,1.4460952144043715
2017-09-11,1.4615190909569913
2017-09-12,1.4664453613081592
2017-09-13,1.4671491433914112
2017-09-14,1.4666799212973103
2017-09-15,1.4686546366086757
2017-09-18,1.471777950421553
2017-09-19,1.4732514813938873
2017-09-20,1.4737819729670871
2017-09-21,1.4698331550391472
2017-09-22,1.4701280654652111
2017-09-25,1.46712198058901
2017-09-26,1.4680062012882091
2017-09-27,1.47372325638295
2017-09-28,1.4754911872023557
2017-09-29,1.480677444376501
2017-10-02,1.4871018556074416
2017-10-03,1.4902842944676493
2017-10-04,1.4920527358660476
2017-10-05,1.5008930026578675
2017-10-06,1.4991836863067998
2017-10-09,1.4967082972353958
2017-10-10,1.500657217279134
2017-10-11,1.5030147647190704
2017-10-12,1.5007751610263997
2017-10-13,1.5026022168931361
2017-10-16,1.5046060352070738
2017-10-17,1.5056667120060783
2017-10-18,1.5071404472100096
2017-10-19,1.5075528929201454
2017-10-20,1.5153325850287591
2017-10-23,1.5094391759500112
2017-10-24,1.5120912253528174
2017-10-25,1.5046060352070736
2017-10-26,1.5065507284736803
2017-10-27,1.518868957246563
2017-10-30,1.5132109250833543
2017-10-31,1.5155682682916938
2017-11-01,1.5175722908372282
2017-11-02,1.518161703226162
2017-11-03,1.5232301187688402
2017-11-06,1.5255875640929781
2017-11-07,1.5245271936413691
2017-11-08,1.5271200158810465
2017-11-09,1.521580029580902
2017-11-10,1.5211082545918388
2017-11-13,1.5225228647484395
2017-11-14,1.518987003109628
2017-11-15,1.5113839713324169
2017-11-16,1.524232385331104
2017-11-17,1.5197528715983672
2017-11-20,1.52234600018544
2017-11-21,1.5323065794025876
2017-11-22,1.5309510942933175
2017-11-24,1.5344870580479275
2017-11-27,1.533720781095994
2017-11-28,1.5492799610816241
2017-11-29,1.5483375343772807
2017-11-30,1.5618928960489735
2017-12-01,1.5586515363730318
2017-12-04,1.5567656618063601
2017-12-05,1.551166141995691
2017-12-06,1.5514612566533517
2017-12-07,1.5563530118646274
2017-12-08,1.5648395495304481
2017-12-11,1.5695544401787243
2017-12-12,1.5723246375603934
2017-12-13,1.5721482835763865
2017-12-14,1.56572428080864
2017-12-15,1.5787624259609376
2017-12-18,1.5887738588457376
2017-12-19,1.5826724398854481
2017-12-20,1.5818425447910502
2017-12-21,1.5851008556895425
2017-12-22,1.584685754968646
2017-12-26,1.5827906899801094
2017-12-27,1.5835606431007885
2017-12-28,1.5868184434202883
2017-12-29,1.5808351724388616
2018-01-02,1.5921500113756972
2018-01-03,1.6022208756552232
2018-01-04,1.6089736912941353
2018-01-05,1.6196961564838808
2018-01-08,1.6226578209877347
2018-01-09,1.6263308241439298
2018-01-10,1.6238430790609077
2018-01-11,1.6356904518869133
2018-01-12,1.6463530772187387
2018-01-16,1.6407259861424748
2018-01-17,1.6563646122193367
2018-01-18,1.653580220741676
2018-01-19,1.6611033979644614
2018-01-22,1.6746104588634643
2018-01-23,1.678163986535416
2018-01-24,1.6775124877409953
2018-01-25,1.6782234179301423
2018-01-26,1.6976536036052563
2018-01-29,1.6863988087579378
2018-01-30,1.6691011073028694
2018-01-31,1.6699296748918866
2018-02-01,1.6680347120191485
2018-02-02,1.6317217213782658
2018-02-05,1.5634790607470515
2018-02-06,1.5942826998273394
2018-02-07,1.585633798041906
2018-02-08,1.5261582892907863
2018-02-09,1.5490836945169095
2018-02-12,1.5718315203694435
2018-02-13,1.5757412279465581
2018-02-14,1.5970075577944751
2018-02-15,1.6173859907744468
2018-02-16,1.61785980807948
2018-02-20,1.6077300229842202
2018-02-21,1.599732517877409
2018-02-22,1.601806081281721
2018-02-23,1.6273373795697292
2018-02-26,1.6462348271240763
2018-02-27,1.625678712654717
2018-02-28,1.6092103957150539
2018-03-01,1.5858120922260839
2018-03-02,1.5939863597800958
2018-03-05,1.612409479450417
2018-03-06,1.6164970727485162
2018-03-07,1.6159044947698291
2018-03-08,1.6237244205030512
2018-03-09,1.6519811894529863
2018-03-12,1.6499077281644727
2018-03-13,1.6392453070642445
2018-03-14,1.6308322927733427
2018-03-15,1.629055375763669
2018-03-16,1.6308218769618958
2018-03-19,1.6087570015697203
2018-03-20,1.6114925816956984
2018-03-21,1.6083994941591768
2018-03-22,1.5681939513953271
2018-03-23,1.5347686934201854
2018-03-26,1.5767585055312008
2018-03-27,1.5499353402763871
2018-03-28,1.5453553445979278
2018-03-29,1.5651019871325889
2018-04-02,1.5313193238627023
2018-04-03,1.5509457761025307
2018-04-04,1.5675402060533397
2018-04-05,1.5799110244624488
2018-04-06,1.5447010886769477
2018-04-09,1.5523139235708148
2018-04-10,1.5769965374575012
2018-04-11,1.568729650874251
2018-04-12,1.5816358624148883
2018-04-13,1.5769965374575012
2018-04-16,1.5899624867402602
2018-04-17,1.6069723237593612
2018-04-18,1.608162074927668
2018-04-19,1.5992404218444447
2018-04-20,1.585680158614424
2018-04-23,1.5854421266881238
2018-04-24,1.5640903259168635
2018-04-25,1.5679562258164224
2018-04-26,1.5838954808040642
2018-04-27,1.5853826952933971
2018-04-30,1.5731905795316603
2018-05-01,1.5759854889365663
2018-05-02,1.565399041990421
2018-05-03,1.5619493660855424
2018-05-04,1.5821711534306173
2018-05-07,1.587523348777323
2018-05-08,1.587523348777323
2018-05-09,1.6028683919335016
2018-05-10,1.6178563361423306
2018-05-11,1.6227932265365423
2018-05-14,1.6235657325521842
2018-05-15,1.6123844610797846
2018-05-16,1.619164643752694
2018-05-17,1.6177968026318057
2018-05-18,1.6137524043164713
2018-05-21,1.625885701378273
2018-05-22,1.6213654434419353
2018-05-23,1.6258265763309425
2018-05-24,1.6224956610997177
2018-05-25,1.6186296590843603
2018-05-29,1.6000135405548768
2018-05-30,1.6213654434419356
2018-05-31,1.6114332524167705
2018-06-01,1.6272533382675645
2018-06-04,1.6349855465298764
2018-06-05,1.6361746850033922
2018-06-06,1.6498548321808504
2018-06-07,1.649675925301881
2018-06-08,1.6545525673749786
2018-06-11,1.6567531628326229
2018-06-12,1.6588951438219288
2018-06-13,1.653601256596166
2018-06-14,1.6577645177009528
2018-06-15,1.6556499037456445
2018-06-18,1.6522444439815156
2018-06-19,1.6459120390850224
2018-06-20,1.6487195087331437
2018-06-21,1.6383839603039094
2018-06-22,1.641371357988985
2018-06-25,1.6190274001195126
2018-06-26,1.6226118688784095
2018-06-27,1.60916985574305
2018-06-28,1.6183700807245773
2018-06-29,1.6206998526673222
2018-07-02,1.6241654586367666
2018-07-03,1.618429818466699
2018-07-05,1.6316329827493703
2018-07-06,1.6454340350322505
2018-07-09,1.6602493014258188
2018-07-10,1.6662236883327763
2018-07-11,1.6540368825925613
2018-07-12,1.6690316685598898
2018-07-13,1.6703464094655591
2018-07-16,1.6688529659125175
2018-07-17,1.675604045582855
2018-07-18,1.679128163904839
2018-07-19,1.6727953505451516
2018-07-20,1.6708839470288555
2018-07-23,1.6739908201981746
2018-07-24,1.6824140460689263
2018-07-25,1.6967532486098942
2018-07-26,1.6927501050771532
2018-07-27,1.6812794374318087
2018-07-30,1.6724969681819393
2018-07-31,1.6807412871737215
2018-08-01,1.6779334090624063
2018-08-02,1.6870744068808043
2018-08-03,1.694302775793324
2018-08-06,1.700516113668768
2018-08-07,1.7061322783545927
2018-08-08,1.7054151191017373
2018-08-09,1.703085245043194
2018-08-10,1.6916741109083742
2018-08-13,1.6853421144750749
2018-08-14,1.6960955207517654
2018-08-15,1.6834297919165921
2018-08-16,1.697051733088906
2018-08-17,1.7030255073010723
2018-08-20,1.706669918033688
2018-08-21,1.7106725509874363
2018-08-22,1.7096570093713679
2018-08-23,1.7073867709391477
2018-08-24,1.7176624795104618
2018-08-27,1.7312242744774602
2018-08-28,1.7320608070987604
2018-08-29,1.741380303332934
2018-08-30,1.7343304328361897
2018-08-31,1.73439027269411
2018-09-04,1.7314025686616388
2018-09-05,1.726743841702537
2018-09-06,1.7215461475589597
2018-09-07,1.7182000170737586
2018-09-10,1.7211879253378266
2018-09-11,1.726863112955183
2018-09-12,1.7272813792658332
2018-09-13,1.7374974522108244
2018-09-14,1.7377958345740372
2018-09-17,1.728594996897719
2018-09-18,1.737975558379395
2018-09-19,1.7398269178061743
2018-09-20,1.7539268630312599
2018-09-21,1.7523240534580262
2018-09-24,1.7465028402488167
2018-09-25,1.7448826709898384
2018-09-26,1.7396612859810094
2018-09-27,1.7445217937579445
2018-09-28,1.7447023344896897
2018-10-01,1.7507635198253706
2018-10-02,1.749743791461564
2018-10-03,1.7507040884306444
2018-10-04,1.7370211841266268
2018-10-05,1.727298534719981
2018-10-08,1.727298534719981
2018-10-09,1.7247781125814392
2018-10-10,1.670166072965411
2018-10-11,1.6333780396299131
2018-10-12,1.6560630642663707
2018-10-15,1.6467608256021435
2018-10-16,1.68276818365812
2018-10-17,1.683069425263691
2018-10-18,1.6587631080944718
2018-10-19,1.657863774257095
2018-10-22,1.6504216769783175
2018-10-23,1.6420196911936538
2018-10-24,1.592269078396747
2018-10-25,1.6208350539845358
2018-10-26,1.5923292246020626
2018-10-29,1.5835067259591817
2018-10-30,1.606972425875161
2018-10-31,1.6241361514025991
2018-11-01,1.6414197608774748
2018-11-02,1.631697519934023
2018-11-05,1.6407001508454555
2018-11-06,1.6510816513840143
2018-11-07,1.686429954076481
2018-11-08,1.6833691351322848
2018-11-09,1.6669254281000598
2018-11-12,1.6357786799368168
2018-11-13,1.6327179631084192
2018-11-14,1.6215558894061373
2018-11-15,1.6384791322281111
2018-11-16,1.642739913920464
2018-11-19,1.6149543072648012
2018-11-20,1.5850670553602395
2018-11-21,1.5904686747534185
2018-11-23,1.5798459766988062
2018-11-26,1.6053514396897943
2018-11-27,1.6107533654303687
2018-11-28,1.6478405980554676
2018-11-29,1.6442400971162063
2018-11-30,1.6542619458124532
2018-12-03,1.6761668057483816
2018-12-04,1.6218553950431334
2018-12-06,1.6193946085309148
2018-12-07,1.5817665706369675
2018-12-10,1.584767243375848
2018-12-11,1.585127303681354
2018-12-12,1.5931089808393977
2018-12-13,1.5925692988443327
2018-12-14,1.5631626038875053
2018-12-17,1.5324956978614068
2018-12-18,1.5308154845129114
2018-12-19,1.5078904877499821
2018-12-20,1.4833451174964776
2018-12-21,1.452951983926154
2018-12-24,1.4145607325542282
2018-12-26,1.486031171460184
2018-12-27,1.4974402632790338
2018-12-28,1.4955083344872393
2018-12-31,1.5086069321922482
2019-01-02,1.5101765541309697
2019-01-03,1.4741396846092272
2019-01-04,1.52351716627842
2019-01-07,1.5355293540032022
2019-01-08,1.5499562740150805
2019-01-09,1.5571998581815765
2019-01-10,1.5626931775618071
2019-01-11,1.5632964776993368
2019-01-14,1.5537591684669656
2019-01-15,1.5715664277565418
2019-01-16,1.5753692200926284
2019-01-17,1.5873213637278936
2019-01-18,1.6084486118582555
2019-01-22,1.5867173487797746
2019-01-23,1.5900378481995527
2019-01-24,1.5908829585479272
2019-01-25,1.6043439652218072
2019-01-28,1.5921508283020855
2019-01-29,1.5900378481995532
2019-01-30,1.6152091882978539
2019-01-31,1.6293947065620813
2019-02-01,1.6301793643577442
2019-02-04,1.6416485002661112
2019-02-05,1.6485298796953327
2019-02-06,1.646356855503283
2019-02-07,1.6306626784320377
2019-02-08,1.6326544470817526
2019-02-11,1.6335601120986365
2019-02-12,1.6545666593551729
2019-02-13,1.6599387672825856
2019-02-14,1.6562569821677195
2019-02-15,1.6743052347417524
2019-02-19,1.6772028726399477
2019-02-20,1.6805831098018473
2019-02-21,1.67460668057892
2019-02-22,1.6849898149702547
2019-02-25,1.6872833358045325
2019-02-26,1.6860760207188838
2019-02-27,1.6853525302865213
2019-02-28,1.6822126737142873
2019-03-01,1.6927158962846562
2019-03-04,1.686559641140573
2019-03-05,1.6842654054957056
2019-03-06,1.6740637308783028
2019-03-07,1.6600597745038057
2019-03-08,1.6567391729682293
2019-03-11,1.680763752649391
2019-03-12,1.6871021823779957
2019-03-13,1.6982699745649934
2019-03-14,1.6971832582373716
2019-03-15,1.7055688033784773
2019-03-18,1.7117523234407597
2019-03-19,1.7121765124677226
2019-03-20,1.7070231365806936
2019-03-21,1.7263037226110072
2019-03-22,1.6930788158325196
2019-03-25,1.6918049212462498
2019-03-26,1.7044162223608235
2019-03-27,1.695503963931062
2019-03-28,1.7019300090147784
2019-03-29,1.7126621752053812
2019-04-01,1.7329722927161573
2019-04-02,1.7338214876964715
2019-04-03,1.7365498176007563
2019-04-04,1.7411578951238027
2019-04-05,1.749585103510696
2019-04-08,1.7509195527654753
2019-04-09,1.7419460248566148
2019-04-10,1.7478873262448584
2019-04-11,1.7474026846651842
2019-04-12,1.7592250391205577
2019-04-15,1.7580739898398818
2019-04-16,1.7592250391205577
2019-04-17,1.754920653982246
2019-04-18,1.7583770695298258
2019-04-22,1.7598920595163505
2019-04-23,1.775716332114883
2019-04-24,1.7717754792192262
2019-04-25,1.7706844740280676
2019-04-26,1.7789301205252301
2019-04-29,1.781718902982226
2019-04-30,1.782628550515251
2019-05-01,1.7692289154362686
2019-05-02,1.765408763414437
2019-05-03,1.7826885946047684
2019-05-06,1.775352799872228
2019-05-07,1.7457051116309439
2019-05-08,1.743280269879797
2019-05-09,1.7380045592661666
2019-05-10,1.7467360727325854
2019-05-13,1.7028397586636017
2019-05-14,1.7182400464667682
2019-05-15,1.72830437533519
2019-05-16,1.744310822518244
2019-05-17,1.7330331537320618
2019-05-20,1.7215747399825372
2019-05-21,1.737095932891126
2019-05-22,1.7317599739563816
2019-05-23,1.7106003551178959
2019-05-24,1.7144811639240356
2019-05-28,1.6985349650620958
2019-05-29,1.687136697517887
2019-05-30,1.691744264461941
2019-05-31,1.668948137836717
2019-06-03,1.664704103135318
2019-06-04,1.700839105939418
2019-06-05,1.7155723733467916
2019-06-06,1.7267277074063727
2019-06-07,1.744006925901913
2019-06-10,1.7520103537250369
2019-06-11,1.751586164698074
2019-06-12,1.7484940983195374
2019-06-13,1.7557089879466554
2019-06-14,1.7537687877751824
2019-06-17,1.754435603939378
2019-06-18,1.772806440320868
2019-06-19,1.7768083584640273
2019-06-20,1.7937838845748326
2019-06-21,1.791176664007567
2019-06-24,1.7889836251190119
2019-06-25,1.7714368632314055
2019-06-26,1.7696702599173801
2019-06-27,1.7759460926615052
2019-06-28,1.7850846397007392
2019-07-01,1.8012900084592682
2019-07-02,1.8059812082422926
2019-07-03,1.8204199736867968
2019-07-05,1.8183488610616487
2019-07-08,1.8083576471049516
2019-07-09,1.810611342777815
2019-07-10,1.81926218476342
2019-07-11,1.8235275616667055
2019-07-12,1.8316909028302781
2019-07-15,1.8323007383789114
2019-07-16,1.826391501351396
2019-07-17,1.813962987516135
2019-07-18,1.8206029651977063
2019-07-19,1.8104892122828107
2019-07-22,1.8149369680022143
2019-07-23,1.8279142521386065
2019-07-24,1.8365038246451124
2019-07-25,1.8277314648592942
2019-07-26,1.8399771914152427
2019-07-29,1.8366259551401165
2019-07-30,1.8321179510995986
2019-07-31,1.8120736410123142
2019-08-01,1.796294912059912
2019-08-02,1.7827688576223883
2019-08-05,1.7291554083998777
2019-08-06,1.753403417448154
2019-08-07,1.7544390758765265
2019-08-08,1.7888612903924097
2019-08-09,1.7766770375471572
2019-08-12,1.755048502961966
2019-08-13,1.7823428305110518
2019-08-14,1.7296427049903125
2019-08-15,1.7342121827415267
2019-08-16,1.7598009722240895
2019-08-19,1.7810022543083628
2019-08-20,1.7673554989970137
2019-08-21,1.7817336076572095
2019-08-22,1.7811848373560781
2019-08-23,1.7354310369124055
2019-08-26,1.7546218631558388
2019-08-27,1.747737420252662
2019-08-28,1.7600442120561128
2019-08-29,1.7825250050955732
2019-08-30,1.7817336076572095
2019-09-03,1.7713147327364003
2019-09-04,1.7914201080711867
2019-09-05,1.814450284106569
2019-09-06,1.8158513128619695
2019-09-09,1.816765453490129
2019-09-10,1.816338405220808
2019-09-11,1.8292544198781011
2019-09-12,1.8355902967117435
2019-09-13,1.8343716467724613
2019-09-16,1.8287062622717607
2019-09-17,1.833336192575686
2019-09-18,1.8344329162515607
2019-09-19,1.8343107857565564
2019-09-20,1.8256446264011765
2019-09-23,1.8252155358158855
2019-09-24,1.810893795076461
2019-09-25,1.821604925412573
2019-09-26,1.817809689645575
2019-09-27,1.8080167845695623
2019-09-30,1.8164019212474738
2019-10-01,1.7947966690643402
2019-10-02,1.763092164409698
2019-10-03,1.7775368525705149
2019-10-04,1.8015908416016444
2019-10-07,1.7938171743251423
2019-10-08,1.7659689706850001
2019-10-09,1.7827390398092264
2019-10-10,1.7947966690643404
2019-10-11,1.8134033929403621
2019-10-14,1.8113835424460605
2019-10-15,1.8293165062835886
2019-10-16,1.8263788389923816
2019-10-17,1.8317648346683901
2019-10-18,1.8237469064018792
2019-10-21,1.8361104745892953
2019-10-22,1.8301119883538923
2019-10-23,1.8354371230139956
2019-10-24,1.8384362640158989
2019-10-25,1.8459648533760045
2019-10-28,1.8563694320850237
2019-10-29,1.8558188236995192
2019-10-30,1.8615111667710234
2019-10-31,1.8565532405223208
2019-11-01,1.873751991768644
2019-11-04,1.8812801726655557
2019-11-05,1.8791986442289608
2019-11-06,1.8796279390458488
2019-11-07,1.886237690451064
2019-11-08,1.8908896777674649
2019-11-11,1.8872786589009585
2019-11-12,1.891256886178866
2019-11-13,1.8918689682750662
2019-11-14,1.8946234398237667
2019-11-15,1.908333302698588
2019-11-18,1.9097408668650924
2019-11-19,1.9091902584795881
2019-11-20,1.9020901470099825
2019-11-21,1.8990303492237715
2019-11-22,1.9032530417232845
2019-11-25,1.918003464584806
2019-11-26,1.9223493087373085
2019-11-27,1.9309182538525176
2019-11-29,1.923757485598604
2019-12-02,1.9074154859016836
2019-12-03,1.8946234398237678
2019-12-04,1.9063130437410933
2019-12-05,1.9097408668650935
2019-12-06,1.9271842875646192
2019-12-09,1.921124940313311
2019-12-10,1.918983367787199
2019-12-11,1.9244304287107097
2019-12-12,1.9410175063240267
2019-12-13,1.9421799925741345
2019-12-16,1.9555228512691518
2019-12-17,1.9559513291596518
2019-12-18,1.9560736638862533
2019-12-19,1.964091387921167
2019-12-20,1.9727026089769544
2019-12-23,1.9757170673486322
2019-12-24,1.975778132596134
2019-12-26,1.986295447146696
2019-12-27,1.98580345322953
2019-12-30,1.9748554142409012
2019-12-31,1.97965240599117
2020-01-02,1.9981666129537516
2020-01-03,1.9830352981638304
2020-01-06,1.9906012619061864
2020-01-07,1.9850036822956887
2020-01-08,1.9955834917149313
2020-01-09,2.009114447710783
2020-01-10,2.0033322427365996
2020-01-13,2.017110523196415
2020-01-14,2.0140356122720258
2020-01-15,2.0185863007163163
2020-01-16,2.035377405695033
2020-01-17,2.0417132825286757
2020-01-21,2.037715449017457
2020-01-22,2.0379613438602413
2020-01-23,2.0402981617930824
2020-01-24,2.0221536140210654
2020-01-27,1.9897396087984551
2020-01-28,2.010590633693878
2020-01-29,2.0089296181155003
2020-01-30,2.015449507618037
2020-01-31,1.9788532477521195
2020-02-03,1.9935530211775856
2020-02-04,2.0239375770208357
2020-02-05,2.0473102494443824
2020-02-06,2.0541991854426933
2020-02-07,2.0432501252960797
2020-02-10,2.058504183275796
2020-02-11,2.0620721092753365
2020-02-12,2.0753569661968063
2020-02-13,2.0731428914537604
2020-02-14,2.0764643099157247
2020-02-18,2.0711132378428028
2020-02-19,2.081015406823209
2020-02-20,2.0724658637097146
2020-02-21,2.0511230491287225
2020-02-24,1.9830969761061237
2020-02-25,1.9230055048584607
2020-02-26,1.9159317392648676
2020-02-27,1.829884270123241
2020-02-28,1.8221955631910898
2020-03-02,1.901109222649606
2020-03-03,1.8466755793335548
2020-03-04,1.9242964527830795
2020-03-05,1.8603298912139927
2020-03-06,1.8295760846433722
2020-03-09,1.6866964763105599
2020-03-10,1.7739746450556912
2020-03-11,1.6874960430128036
2020-03-12,1.5260413667015045
2020-03-13,1.6564969542941894
2020-03-16,1.475236816748294
2020-03-17,1.5548877522719704
2020-03-18,1.476159432987729
2020-03-19,1.479296226086008
2020-03-20,1.4155471711677234
2020-03-23,1.3793541665900766
2020-03-24,1.5043279738877613
2020-03-25,1.5268481836254422
2020-03-26,1.6160004836204176
2020-03-27,1.5678669766085342
2020-03-30,1.6187845687506826
2020-03-31,1.5946558309550523
2020-04-01,1.5228887456544582
2020-04-02,1.5580296511601743
2020-04-03,1.5355096456540906
2020-04-06,1.63864435559008
2020-04-07,1.6403147658219195
2020-04-08,1.6953776466883188
2020-04-09,1.7211771010631842
2020-04-13,1.7054619902532466
2020-04-14,1.7557608627722923
2020-04-15,1.7184548981068095
2020-04-16,1.7267448628605206
2020-04-17,1.773393197699041
2020-04-20,1.7421498479904183
2020-04-21,1.6892524347469797
2020-04-22,1.726744862860521
2020-04-23,1.7266208942811438
2020-04-24,1.7506879541344809
2020-04-27,1.7759297541337455
2020-04-28,1.767763553727815
2020-04-29,1.814041003986188
2020-04-30,1.7971510509145243
2020-05-01,1.749574483467652
2020-05-04,1.7544004761046943
2020-05-05,1.7706093168003723
2020-05-06,1.7586066258448503
2020-05-07,1.7798275141624353
2020-05-08,1.809276689291438
2020-05-11,1.8096485950295698
2020-05-12,1.7735792526839047
2020-05-13,1.7422119343959048
2020-05-14,1.7630615296701488
2020-05-15,1.7711670732917715
2020-05-18,1.8251150538701633
2020-05-19,1.8063696567397807
2020-05-20,1.8370556584201982
2020-05-21,1.8243730804782727
2020-05-22,1.8278372568265382
2020-05-26,1.8503574665642188
2020-05-27,1.8778891112290155
2020-05-28,1.874424322185959
2020-05-29,1.8827769860399481
2020-06-01,1.890386042649271
2020-06-02,1.906038352243132
2020-06-03,1.9314051419797587
2020-06-04,1.9263314164155587
2020-06-05,1.9757031796000355
2020-06-08,1.9995843887001052
2020-06-09,1.9846732355717471
2020-06-10,1.9735997983825622
2020-06-11,1.8598231926218427
2020-06-12,1.8820960778955598
2020-06-15,1.8996665306484177
2020-06-16,1.9362311346168009
2020-06-17,1.9281876774006654
2020-06-18,1.928930671950541
2020-06-19,1.9179064545762323
2020-06-22,1.9302114082953101
2020-06-23,1.9390965039226706
2020-06-24,1.889632428056351
2020-06-25,1.9098903643940948
2020-06-26,1.8645276674586717
2020-06-29,1.891932280070136
2020-06-30,1.9161672182962048
2020-07-01,1.929588706156066
2020-07-02,1.940215284611021
2020-07-06,1.970166869468637
2020-07-07,1.9498466424938095
2020-07-08,1.964760654864526
2020-07-09,1.9535755029917836
2020-07-10,1.9735223946073004
2020-07-13,1.9564333157285647
2020-07-14,1.9817876473377751
2020-07-15,1.9999944857468765
2020-07-16,1.9934069955857336
2020-07-17,1.99918695401235
2020-07-20,2.015342898724406
2020-07-21,2.019630741103361
2020-07-22,2.0311269376983305
2020-07-23,2.006891795240665
2020-07-24,1.9939665901615067
2020-07-27,2.008507471404509
2020-07-28,1.9957691382366032
2020-07-29,2.0203143042585103
2020-07-30,2.013106154274093
2020-07-31,2.0290139575957977
2020-08-03,2.0431200297687933
2020-08-04,2.05101174290836
2020-08-05,2.0637502803078625
2020-08-06,2.0775455119902286
2020-08-07,2.0790374238062928
2020-08-10,2.0852515786081245
2020-08-11,2.0680383269184146
2020-08-12,2.0968713353192774
2020-08-13,2.0930814095738013
2020-08-14,2.0931428832844974
2020-08-17,2.0997920513879333
2020-08-18,2.104328239388837
2020-08-19,2.0955671123408535
2020-08-20,2.102091290706927
2020-08-21,2.1095479905448897
2020-08-24,2.1309247075709834
2020-08-25,2.1383818158721404
2020-08-26,2.1598200066089306
2020-08-27,2.1645426580578926
2020-08-28,2.1785239447251232
2020-08-31,2.17063202735396
2020-09-01,2.191077039834553
2020-09-02,2.2227682694353903
2020-09-03,2.1462733247801107
2020-09-04,2.128749436831368
2020-09-08,2.070586116090955
2020-09-09,2.111474507199365
2020-09-10,2.074811667832826
2020-09-11,2.075868157884092
2020-09-14,2.1032100713952784
2020-09-15,2.1138356286922484
2020-09-16,2.1054476327719787
2020-09-17,2.086928524251069
2020-09-18,2.0629025149487283
2020-09-21,2.0399436157406976
2020-09-22,2.060719483408426
2020-09-23,2.012929289711095
2020-09-24,2.0182946579958068
2020-09-25,2.050924536016443
2020-09-28,2.084988936774387
2020-09-29,2.073633659981346
2020-09-30,2.089356429476171
2020-10-01,2.1027693396089586
2020-10-02,2.082805496770891
2020-10-05,2.1197397599298395
2020-10-06,2.089605796256105
2020-10-07,2.1259790352181023
2020-10-08,2.1448202169674766
2020-10-09,2.1639738730602565
2020-10-12,2.1987867826211955
2020-10-13,2.1844372663845792
2020-10-14,2.170711473445192
2020-10-15,2.168029095650232
2020-10-16,2.166718949955495
2020-10-19,2.133777210286244
2020-10-20,2.142324915315365
2020-10-21,2.1382692842621958
2020-10-22,2.1499981006461444
2020-10-23,2.15729815484921
2020-10-26,2.1174309217257856
2020-10-27,2.1101318886807046
2020-10-28,2.038009542517134
2020-10-29,2.058723119547778
2020-10-30,2.0372616464089304
2020-11-02,2.060095147416405
2020-11-03,2.0964685906099985
2020-11-04,2.1433227908982917
2020-11-05,2.1851238930136816
2020-11-06,2.1846245467590233
2020-11-09,2.2120757241746034
2020-11-10,2.208832117951095
2020-11-11,2.225240084453845
2020-11-12,2.2036530088828443
2020-11-13,2.2341611248422772
2020-11-16,2.2620497663386248
2020-11-17,2.2498838943371022
2020-11-18,2.222806664975624
2020-11-19,2.232165169444824
2020-11-20,2.216879251335976
2020-11-23,2.23016860135258
2020-11-24,2.266105193160197
2020-11-25,2.262610790535576
2020-11-27,2.2689127649241168
2020-11-30,2.258868042289006
2020-12-01,2.2835737343461533
2020-12-02,2.28837766997072
2020-12-03,2.2877537424418937
2020-12-04,2.3074692396580123
2020-12-07,2.3027275946705297
2020-12-08,2.3094660119818533
2020-12-09,2.2887524349512094
2020-12-10,2.288003721916618
2020-12-11,2.2853203229636723
2020-12-14,2.2750893411121007
2020-12-15,2.3058466196198704
2020-12-16,2.3094660119818538
2020-12-17,2.3223808012495653
2020-12-18,2.313107052893119
2020-12-21,2.3048366943727197
2020-12-22,2.300951596703043
2020-12-23,2.3030194416226393
2020-12-24,2.311979490246098
2020-12-28,2.331840604590876
2020-12-29,2.3273920319450845
2020-12-30,2.3307134504070492
2020-12-31,2.3425556153273317
2021-01-04,2.31066403452984
2021-01-05,2.326577760567857
2021-01-06,2.3404873619445414
2021-01-07,2.3752612632704535
2021-01-08,2.38879528274026
2021-01-11,2.3726924382434236
2021-01-12,2.3731936225824546
2021-01-13,2.379584233484092
2021-01-14,2.3712509716318175
2021-01-15,2.3539586823140697
2021-01-19,2.372441641842311
